customer_id,first_name,last_name,gender,date_of_birth,registration_date,customer_type,status,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
d490d141-171a-4784-b731-075096bf1d1c,Aanya,Khanna,Male,2001-05-25,2019-04-27,individual,active,flipkart_seller_portal,valid,2026-08-29 00:29:42,2026-08-29 00:29:42,etl_service,etl_service,68eb7a71-9631-47d0-bf1c-781d36acd32a,BATCH_5479
1404919f-aedf-43c1-82fd-73e564c6af11,Priya,Khanna,Female,2002-05-13,2020-09-25,individual,inactive,flipkart_web,valid,2021-03-30 09:52:42,2021-03-30 09:52:42,etl_service,etl_service,94923e22-252e-49cc-97a4-00704174259b,BATCH_9327
1899f42d-a301-4fbf-8f42-1d5db4bf6191,Ira,Pandey,Male,1966-04-06,2021-02-05,individual,active,flipkart_seller_portal,valid,2018-01-16 22:33:33,2018-01-16 22:33:33,etl_service,etl_service,e4c9df1c-1cd4-4ade-a811-9ca1087938a4,BATCH_5634
fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,Zara,Iyer,Other,2003-12-05,2019-09-01,individual,inactive,flipkart_app,valid,2023-08-28 17:02:21,2023-08-28 17:02:21,etl_service,etl_service,a8ef5f6f-46f2-4ce1-82a0-55b2ca315729,BATCH_9903
63316f5b-74e7-47e9-a09d-b5712350fd5c,Suresh,Malhotra,Female,1976-12-03,2025-10-27,individual,inactive,flipkart_app,valid,2024-12-27 11:13:22,2024-12-27 11:13:22,etl_service,etl_service,08441989-669f-4762-b5bb-61e9a33a8f5a,BATCH_1715
b77fa07f-4013-4f0e-8b50-8f30f27fa6f4,Rohan,Dubey,Female,1994-03-15,2022-05-01,individual,active,flipkart_web,valid,2026-07-19 03:05:07,2026-07-19 03:05:07,etl_service,etl_service,0c94f817-d614-47f7-a248-170fa4198640,BATCH_6439
55eb9a09-8483-46ea-a3ec-21ce357300ed,Reyansh,Mishra,Female,1968-12-11,2023-11-25,individual,active,flipkart_seller_portal,valid,2024-12-22 12:26:33,2024-12-22 12:26:33,etl_service,etl_service,66b76b01-3fc7-4947-b507-9d0726ad07a4,BATCH_3529
f4d910e5-d62b-48e1-9bda-789928e1273c,Arjun,Kapoor,Female,1990-05-16,2024-12-27,individual,blocked,flipkart_web,duplicate,2023-08-04 15:15:05,2023-08-04 15:15:05,etl_service,etl_service,a9499d68-a5f1-437e-a448-817a78d84cb8,BATCH_9742
86ffe4a6-f4b5-4e29-a37f-d0394c7a286c,Suresh,Mehta,Other,2003-10-11,2024-01-26,individual,inactive,flipkart_web,valid,2022-11-21 17:03:47,2022-11-21 17:03:47,etl_service,etl_service,a5178d86-8cc6-439f-ab64-8d4b4f4653fe,BATCH_4727
9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,Ira,Gupta,Female,1968-10-30,2026-07-12,individual,active,flipkart_web,invalid,2023-02-04 19:37:04,2023-02-04 19:37:04,etl_service,etl_service,c0a262c4-953b-4fee-9100-db241e4aefa2,BATCH_1474
e1ebb031-09f3-4f77-8248-899047870ece,Aditya,Mehta,Male,1986-04-27,2022-01-08,individual,active,flipkart_web,valid,2025-01-04 09:36:36,2025-01-04 09:36:36,etl_service,etl_service,d4b132e5-5571-4296-be2c-7857f7940938,BATCH_3950
1db2aa14-c07c-4a83-ae82-3e89f6832884,Ananya,Patel,Male,1994-04-27,2024-12-13,individual,active,flipkart_seller_portal,valid,2021-12-13 18:27:00,2021-12-13 18:27:00,etl_service,etl_service,14b994cc-65df-48e7-bd17-86598a41f385,BATCH_8555
3be40322-6be5-46bc-8727-cca9c2bb2a18,Arjit,Nair,Female,1982-11-27,2025-06-24,individual,active,flipkart_app,invalid,2020-09-08 15:01:58,2020-09-08 15:01:58,etl_service,etl_service,4bee0a1b-44d4-4167-822f-b32fde30ce77,BATCH_2210
a9c46c9a-d5d7-48df-b60e-3ee11bf8145d,Pooja,Shah,Other,1986-11-02,2025-03-02,individual,blocked,flipkart_app,valid,2023-02-21 07:38:56,2023-02-21 07:38:56,etl_service,etl_service,47cb7ca5-9df7-4022-b9f6-5102a08acdd1,BATCH_4263
fd064b9f-78a6-45d8-9df2-c638754bb724,Suresh,Mishra,Female,1969-07-26,2020-08-29,individual,inactive,flipkart_app,valid,2023-01-13 11:41:19,2023-01-13 11:41:19,etl_service,etl_service,abe477e6-096b-4496-8fba-0f673de5fe7c,BATCH_5837
e6addf0d-1c3e-45d2-aefe-8a78c234668a,Vivaan,Khanna,Other,1995-07-05,2021-01-29,individual,inactive,flipkart_seller_portal,duplicate,2018-11-01 18:00:28,2018-11-01 18:00:28,etl_service,etl_service,f905b380-a418-4766-a658-5c7067b2bf79,BATCH_9138
5f327eb4-d5c6-41e5-a925-11e307c76e8f,Riya,Ghosh,Male,1991-08-10,2020-06-16,individual,inactive,flipkart_app,invalid,2020-04-29 21:59:52,2020-04-29 21:59:52,etl_service,etl_service,d6791a86-3168-4976-9dc0-6caa03336b88,BATCH_2591
81c3f7c3-829b-48ed-8524-cff760232582,Arjit,Agarwal,Male,1987-09-19,2026-11-05,individual,active,flipkart_seller_portal,valid,2020-03-27 13:32:57,2020-03-27 13:32:57,etl_service,etl_service,ba833042-a34b-4464-880c-783f4e49c0fd,BATCH_2476
83be2ec7-f329-4d81-99fe-06b910ae78e2,Riya,Mehta,Other,1997-04-11,2019-12-21,individual,active,flipkart_seller_portal,valid,2026-07-16 01:03:31,2026-07-16 01:03:31,etl_service,etl_service,fed84b14-b6a1-4c1f-bb75-3ba2fe18443e,BATCH_5465
09f9ba69-61c1-40b6-8491-f4ecaf2ed82d,Ananya,Nair,Female,1986-06-24,2026-05-16,individual,active,flipkart_app,valid,2020-05-24 15:12:27,2020-05-24 15:12:27,etl_service,etl_service,5d20b14b-3aba-4bb2-84f0-f37887930a93,BATCH_4696
394730f7-2ec0-4fc2-89de-b05bd17312f2,Dev,Dubey,Other,1995-08-27,2024-04-01,individual,active,flipkart_app,valid,2022-07-02 06:55:18,2022-07-02 06:55:18,etl_service,etl_service,73f29d42-f201-4f50-bc22-9c39b86bb4c7,BATCH_9791
577b5a51-f915-48bd-8a1a-6a908392a5c3,Ayaan,Malhotra,Female,1983-07-09,2024-07-22,individual,blocked,flipkart_app,valid,2021-12-23 22:02:59,2021-12-23 22:02:59,etl_service,etl_service,52931fd6-6bee-49fe-8b36-617e9a42b447,BATCH_8724
5c7a2aec-c27b-45df-b151-8cff01563b91,Vivaan,Menon,Other,1989-06-05,2024-11-03,individual,blocked,flipkart_web,invalid,2025-11-24 20:35:32,2025-11-24 20:35:32,etl_service,etl_service,51e93c79-49f5-42b2-b139-65e75a4aa01b,BATCH_5951
0beb7407-6265-4120-ab57-2514934edaa6,Kabir,Chopra,Male,1972-07-16,2018-07-05,individual,active,flipkart_app,valid,2019-08-27 22:19:18,2019-08-27 22:19:18,etl_service,etl_service,1097a825-18bd-4fac-b382-e8c6f286492a,BATCH_4846
76c702b9-92d9-42c1-9591-fec1b5279b67,Anil,Singh,Female,2000-09-11,2022-02-28,business,active,flipkart_seller_portal,invalid,2020-08-18 04:07:29,2020-08-18 04:07:29,etl_service,etl_service,3d99e184-2dc9-47d7-9112-2ed1dbcbb699,BATCH_7797
7194bd3f-6279-4426-b7c5-5199c0ee31db,Kabir,Kumar,Female,1996-08-12,2021-02-19,individual,blocked,flipkart_app,valid,2025-07-18 02:04:41,2025-07-18 02:04:41,etl_service,etl_service,1dd748d0-be39-4d80-8908-e7e5e1bd858f,BATCH_8285
86a2dc2a-5109-4567-a0ee-644b673dc6f2,Pari,Mishra,Female,1968-11-29,2025-09-09,individual,inactive,flipkart_seller_portal,valid,2019-01-12 05:53:02,2019-01-12 05:53:02,etl_service,etl_service,d43ae6ce-036c-4924-bc8c-5300864e8085,BATCH_7523
44361f2b-d92d-4aa8-ab93-bf18a532e413,Navya,Reddy,Male,2000-10-17,2019-01-11,individual,blocked,flipkart_seller_portal,valid,2018-05-13 17:03:17,2018-05-13 17:03:17,etl_service,etl_service,53cca688-db37-4e59-99f0-e5d14d9748c5,BATCH_1828
f55a8454-8fd5-443e-85c4-55cacb37cc38,Karan,Rao,Male,1978-05-30,2018-10-09,business,active,flipkart_seller_portal,valid,2021-12-18 19:16:53,2021-12-18 19:16:53,etl_service,etl_service,20331fc3-bd11-4105-a422-12ad38a866d2,BATCH_6383
606cd92d-fafb-4b7f-ab4b-12cc15a876ec,Siya,Singh,Other,1960-04-02,2021-02-09,individual,active,flipkart_seller_portal,valid,2020-12-20 06:53:48,2020-12-20 06:53:48,etl_service,etl_service,870b36df-85c3-4043-8916-03babdb0bff4,BATCH_2801
370dfdd3-2693-4063-96bf-acee38433f48,Yash,Mishra,Male,1971-10-28,2018-03-02,individual,active,flipkart_seller_portal,valid,2018-04-09 01:26:45,2018-04-09 01:26:45,etl_service,etl_service,daff7bbe-187f-4315-93b7-3d711dd19b6e,BATCH_3854
be18253a-8704-470a-a4d9-9d708c66bcea,Anika,Verma,Male,1997-10-07,2023-11-25,individual,blocked,flipkart_web,valid,2025-08-17 11:38:42,2025-08-17 11:38:42,etl_service,etl_service,1d9e3692-b94e-40a5-b6c9-3b4a53bb4fe5,BATCH_6931
18b68ff4-42d2-4ea3-8099-c90ff49be060,Deepak,Pillai,Male,2000-07-20,2023-08-26,individual,inactive,flipkart_web,invalid,2026-11-15 04:26:30,2026-11-15 04:26:30,etl_service,etl_service,ebc30e2d-7007-4610-83ac-9ba887ae1f3a,BATCH_5941
2ce6919e-6eb2-4fb3-a827-167e747c1d80,Sneha,Agarwal,Male,1965-06-16,2023-05-16,individual,active,flipkart_seller_portal,valid,2026-05-05 10:11:24,2026-05-05 10:11:24,etl_service,etl_service,3f395f91-7b6c-4f7d-bd3c-5aae70e86b8c,BATCH_8267
d03bfc8b-6040-478d-99e4-25282f6c5fec,Arjun,Pandey,Male,1988-11-23,2024-10-27,individual,active,flipkart_web,valid,2023-07-14 15:10:06,2023-07-14 15:10:06,etl_service,etl_service,e97a299b-f9a9-445f-9802-2f41ef6c0dbf,BATCH_7240
59b509eb-61eb-4257-b665-93e16e772a33,Shreya,Bhatt,Female,2000-09-14,2023-09-02,business,active,flipkart_web,duplicate,2019-12-12 22:39:44,2019-12-12 22:39:44,etl_service,etl_service,b3347bea-f3bc-4afb-a542-b1a59b3e0a02,BATCH_4522
57bb1fad-545b-4937-927c-31a8016b5742,Neha,Malhotra,Male,1997-02-14,2021-10-20,individual,active,flipkart_app,invalid,2019-08-14 20:13:41,2019-08-14 20:13:41,etl_service,etl_service,c6682b3b-c29b-49a6-a0ec-34d1170cf8b0,BATCH_6120
b4728d93-5439-494c-888b-6a4a7d5c2658,Neha,Mehta,Other,1982-11-13,2022-03-14,individual,blocked,flipkart_app,valid,2019-07-21 20:25:33,2019-07-21 20:25:33,etl_service,etl_service,1ed156a9-90f3-4cb2-ad8f-f8d2280af783,BATCH_2398
963d6aab-4556-4fa5-ba0e-38c64107c1ba,Sai,Chopra,Male,1993-06-06,2019-06-17,business,active,flipkart_seller_portal,valid,2023-08-11 08:22:16,2023-08-11 08:22:16,etl_service,etl_service,d2d60bed-a0bd-4212-bcb8-07cfef8ec7e8,BATCH_3002
efd8a261-ad22-4b3c-abdf-1886580ecee1,Priya,Shah,Other,1997-12-10,2026-02-01,individual,active,flipkart_seller_portal,valid,2023-12-26 01:16:50,2023-12-26 01:16:50,etl_service,etl_service,1ca4fe07-4202-423d-a150-626dc8ae9806,BATCH_2697
32746808-4f04-4e64-8087-d8fcf2d36851,Kavita,Bhatt,Male,1973-11-18,2025-05-13,individual,active,flipkart_web,valid,2024-04-02 22:40:36,2024-04-02 22:40:36,etl_service,etl_service,9a8142a0-05ad-4cba-91be-b49dc150f0ef,BATCH_2882
83b2ef51-dad5-4905-b115-c818f2f1268a,Anaya,Nair,Other,1980-04-15,2022-10-24,business,inactive,flipkart_seller_portal,invalid,2018-06-13 03:15:18,2018-06-13 03:15:18,etl_service,etl_service,26e154a5-cc47-4e63-9f81-e8760f00d8bc,BATCH_5381
928d3acd-ae29-417f-a63f-0e31827f0fc2,Vivaan,Patel,Female,1987-09-20,2021-10-23,individual,active,flipkart_web,duplicate,2020-06-09 03:12:38,2020-06-09 03:12:38,etl_service,etl_service,edaa5306-3bc4-482d-be45-8f0de72609cb,BATCH_7566
dbfefe4b-443b-43e5-ad50-43d9e1dec401,Arjun,Singh,Other,1962-10-01,2019-01-11,business,active,flipkart_app,valid,2025-09-19 20:33:48,2025-09-19 20:33:48,etl_service,etl_service,4fbfdb09-6175-48bf-ab0b-92ad7fa0d82a,BATCH_6585
8d7ee38d-e110-4c12-a9f2-7d2acc1c45ea,Ananya,Shah,Female,1989-02-06,2026-09-17,business,inactive,flipkart_web,valid,2020-08-24 17:45:26,2020-08-24 17:45:26,etl_service,etl_service,4888b582-30dc-46ed-8802-642498e44912,BATCH_3579
236dfcd0-7c60-48f8-b5a0-dc16651b3190,Anaya,Menon,Male,1967-04-27,2021-01-19,individual,blocked,flipkart_app,valid,2025-07-09 18:24:24,2025-07-09 18:24:24,etl_service,etl_service,84d606a7-19bc-4432-9eb9-4f050a8049e2,BATCH_7785
295f14e6-7ed8-4c31-8119-335d8b8eaf80,Navya,Reddy,Other,1970-03-18,2021-11-14,individual,active,flipkart_app,invalid,2026-04-12 19:56:09,2026-04-12 19:56:09,etl_service,etl_service,a3247862-e3e5-49a0-868e-826cfb93f66e,BATCH_9633
a37c4510-df3e-4992-a5c4-7557d0d4c9b0,Yash,Iyer,Male,1979-10-13,2022-06-07,business,active,flipkart_web,valid,2023-02-16 22:54:45,2023-02-16 22:54:45,etl_service,etl_service,d0d9847d-acc7-4cde-bb5c-c3519b1ab959,BATCH_4460
bb7ae730-2155-44ae-b66f-cc64209cc8a2,Siya,Singh,Female,1985-12-19,2021-09-05,individual,active,flipkart_app,invalid,2025-04-29 23:55:51,2025-04-29 23:55:51,etl_service,etl_service,5275803f-eeb7-4f2a-87ef-033d5a6ab558,BATCH_3878
614be8c4-4da4-4e27-9297-ee0f594d18cc,Krishna,Joshi,Other,1980-08-23,2023-08-12,business,blocked,flipkart_app,valid,2024-10-03 07:32:40,2024-10-03 07:32:40,etl_service,etl_service,8a52b6ef-6dba-4588-95d6-7fcfc85445bc,BATCH_1693
b312d88c-fae0-44a2-8fd5-8ad9675191f2,Neha,Sharma,Female,1966-12-26,2021-07-06,business,active,flipkart_seller_portal,valid,2025-02-08 11:02:16,2025-02-08 11:02:16,etl_service,etl_service,f6ef4bc7-1962-47ad-8716-441451611bb0,BATCH_5743
9f717399-9296-4dda-8ac4-cc6f10cec60f,Ayaan,Joshi,Male,1989-02-19,2019-12-05,business,active,flipkart_seller_portal,valid,2019-07-02 14:52:50,2019-07-02 14:52:50,etl_service,etl_service,56bc4550-fee1-4700-9886-a460174e4b24,BATCH_8155
90225b1d-fd24-4b55-bfd7-4f8801c99534,Reyansh,Rao,Female,1995-12-04,2023-11-17,individual,active,flipkart_app,invalid,2023-10-11 15:53:26,2023-10-11 15:53:26,etl_service,etl_service,3894b9b1-ef14-45b8-9cb3-b59e1f5dddbc,BATCH_4630
3b4a9f0d-f791-4f89-88ea-1821b9db81fd,Karan,Ghosh,Male,1966-11-07,2023-09-22,individual,inactive,flipkart_seller_portal,valid,2023-12-11 22:36:59,2023-12-11 22:36:59,etl_service,etl_service,cfb5480e-b3b0-47c8-aa89-7114ef4297ed,BATCH_6752
faab6f37-fd5e-4309-b9f3-bd892e8aaa9d,Zara,Khanna,Other,1973-04-01,2020-08-25,individual,active,flipkart_app,valid,2020-12-14 02:02:59,2020-12-14 02:02:59,etl_service,etl_service,c654e524-84c7-4d3e-8294-2fdb2ebc8e60,BATCH_3504
bd8389db-f01f-4e24-b0ad-0b28329add5d,Anaya,Ghosh,Other,1966-10-05,2019-12-27,individual,active,flipkart_seller_portal,duplicate,2025-08-21 09:36:14,2025-08-21 09:36:14,etl_service,etl_service,5504edf8-73b5-457d-b33c-2c0e456519f7,BATCH_6295
8d735a17-a22e-4bc8-ab69-435e8974cd1f,Arjit,Mehta,Male,1999-06-15,2018-10-07,individual,active,flipkart_seller_portal,valid,2022-09-03 18:18:20,2022-09-03 18:18:20,etl_service,etl_service,1b029483-9cf5-4043-88cf-b9b6a83b8999,BATCH_1920
a8f0c8ca-575b-49f5-8e60-70090334fd4e,Rahul,Bhatt,Male,1987-11-06,2023-03-07,individual,active,flipkart_web,valid,2022-11-19 20:01:49,2022-11-19 20:01:49,etl_service,etl_service,3fb05d36-5283-4b46-bd1a-8a0849fa94fd,BATCH_2257
12a2e06b-5263-4d23-9249-d3e54cbd4e55,Kabir,Mishra,Male,2005-06-28,2022-04-24,individual,inactive,flipkart_seller_portal,duplicate,2018-09-12 21:45:01,2018-09-12 21:45:01,etl_service,etl_service,fac9bfec-d62d-480c-95eb-da08fc12924f,BATCH_8368
d57c55d3-e3f8-4b0e-b73e-ae866446bb0c,Kavita,Agarwal,Male,1988-11-04,2024-10-14,individual,inactive,flipkart_web,valid,2025-08-31 10:52:35,2025-08-31 10:52:35,etl_service,etl_service,846993e5-54a0-4295-9ecf-d6fecad8cf63,BATCH_2695
089a0b3c-6168-425a-aee5-d9b24f9153a6,Karan,Chauhan,Male,2005-04-07,2025-03-31,individual,active,flipkart_web,invalid,2025-06-13 03:14:42,2025-06-13 03:14:42,etl_service,etl_service,46c492e3-c7ab-4341-a771-c898a7b8f2ae,BATCH_8199
a83adcb4-a54f-4fcd-ac6b-a731567b1730,Manoj,Bhatt,Other,1974-03-29,2022-01-30,individual,active,flipkart_app,valid,2023-10-04 12:57:58,2023-10-04 12:57:58,etl_service,etl_service,63a72ead-fadb-412d-abb2-bb1161524c08,BATCH_1857
a9b2d286-4e41-46c8-8042-94c83a2708a9,Arjit,Agarwal,Female,1965-11-29,2021-09-12,individual,inactive,flipkart_seller_portal,valid,2022-11-01 15:04:07,2022-11-01 15:04:07,etl_service,etl_service,98dc30ec-6597-47b1-a99b-476a22725ea2,BATCH_5128
8a258220-0e46-4345-ba4e-02234761f53d,Zara,Mishra,Other,1973-06-28,2021-09-27,individual,inactive,flipkart_seller_portal,valid,2023-12-14 17:03:25,2023-12-14 17:03:25,etl_service,etl_service,883061b2-c75b-48f1-a0a4-ee60e0ef331f,BATCH_6082
7496a1a1-3690-4959-8cd8-1a831d2d942f,Kabir,Chauhan,Other,1995-03-01,2019-06-13,business,blocked,flipkart_web,valid,2024-05-29 14:29:23,2024-05-29 14:29:23,etl_service,etl_service,4e12d5c2-9b25-4bc2-a7fc-a165ed50df34,BATCH_6381
2783ee93-9388-4f6c-8272-5d3d3c39b8c2,Krishna,Bansal,Other,1968-05-20,2025-03-31,individual,inactive,flipkart_app,valid,2024-03-03 02:29:01,2024-03-03 02:29:01,etl_service,etl_service,e4683537-ba28-4eaa-a2ed-e705eeed01d1,BATCH_6060
ee3f20bf-6ca7-4c48-a279-510a51d5faf4,Diya,Reddy,Female,2003-08-17,2020-02-26,individual,active,flipkart_web,valid,2023-01-12 23:42:53,2023-01-12 23:42:53,etl_service,etl_service,37a630ea-ded2-4c75-ad4b-147653d1b6c1,BATCH_2657
60cb2a3f-c2da-4ae1-b195-27b33360cc8c,Deepak,Ghosh,Other,1963-05-21,2025-06-04,individual,inactive,flipkart_web,valid,2024-05-29 20:32:20,2024-05-29 20:32:20,etl_service,etl_service,538b54bb-bc84-40f3-b8e5-a4b9546a878a,BATCH_3527
998df1a8-37d7-4fed-8fa1-5b557128995b,Ananya,Patel,Other,1974-11-07,2026-02-01,individual,active,flipkart_app,valid,2022-01-15 23:04:13,2022-01-15 23:04:13,etl_service,etl_service,12fc0ee1-99e0-4152-8909-0b8f74875003,BATCH_8277
5be26c3c-a26b-4845-8098-76ff8b5076b0,Nisha,Iyer,Other,2000-04-10,2020-08-16,business,active,flipkart_app,duplicate,2025-12-24 08:40:32,2025-12-24 08:40:32,etl_service,etl_service,ef4fba81-20ff-496a-a50b-3f46c1045065,BATCH_4178
da12dbca-7b32-42dd-ae70-216be0506d39,Amit,Bansal,Other,1999-07-12,2023-03-07,individual,active,flipkart_seller_portal,valid,2025-02-14 11:13:37,2025-02-14 11:13:37,etl_service,etl_service,8a837870-6357-4a0e-99a0-d4827898c7c4,BATCH_3655
6c3c6e52-b7b1-48c8-9f0b-886eba2c51dd,Aadhya,Jain,Other,1972-06-01,2020-10-21,individual,blocked,flipkart_app,duplicate,2024-04-25 15:09:40,2024-04-25 15:09:40,etl_service,etl_service,9aece9d2-164a-43be-b737-0523136b3653,BATCH_2680
2f724960-6b09-414b-8a03-44963fbd4e37,Kiara,Mishra,Other,1971-03-09,2021-03-13,individual,active,flipkart_app,valid,2026-09-25 20:42:32,2026-09-25 20:42:32,etl_service,etl_service,7f2f49dd-1f75-49e3-a41d-0d14bedf8fde,BATCH_3414
741c185e-6863-46f2-930d-89ac8f658387,Neha,Gupta,Male,2000-06-21,2021-12-02,individual,active,flipkart_web,valid,2026-07-17 08:43:37,2026-07-17 08:43:37,etl_service,etl_service,e21ea756-65fc-4d30-965e-b8d159996ba9,BATCH_7126
5cd34b6f-2b45-4d31-9fa5-6d2ea1d08680,Pari,Joshi,Male,1993-08-20,2020-07-08,individual,active,flipkart_web,duplicate,2023-09-15 10:07:17,2023-09-15 10:07:17,etl_service,etl_service,6f7b4769-4bf1-4000-adcd-906f08934bd2,BATCH_3392
c5f63257-46cc-41f2-8af4-9fa77456b152,Krishna,Verma,Female,2002-05-21,2025-10-22,individual,blocked,flipkart_app,valid,2018-02-02 15:06:52,2018-02-02 15:06:52,etl_service,etl_service,6f3971b0-f276-44e0-a8af-56a2a4b66d03,BATCH_2298
f40afddf-1d0f-4dd9-9081-d56f5a468389,Vivaan,Nair,Male,1973-05-31,2024-02-26,business,inactive,flipkart_app,valid,2022-11-26 04:49:17,2022-11-26 04:49:17,etl_service,etl_service,fb08253b-77b8-4a12-8532-114c380a9763,BATCH_4893
858eb09d-2016-4bdd-bd9a-5a22f8494731,Myra,Kumar,Male,1981-05-23,2022-09-16,business,active,flipkart_web,valid,2026-07-03 19:56:08,2026-07-03 19:56:08,etl_service,etl_service,86bd79b0-9321-44e9-9675-fe7f9e0cd1e7,BATCH_9782
f17e7240-08ff-4d68-87bf-aad9e66e3fef,Vivaan,Agarwal,Other,1981-09-14,2026-01-22,individual,active,flipkart_app,valid,2024-01-02 07:44:28,2024-01-02 07:44:28,etl_service,etl_service,a8571e99-3b4d-4b37-a849-6bfde78cc9f8,BATCH_4941
78eb0afb-feac-447a-af2c-a00bd085b8ed,Kavita,Chopra,Male,1967-09-06,2023-11-15,individual,active,flipkart_seller_portal,valid,2026-08-19 10:11:23,2026-08-19 10:11:23,etl_service,etl_service,fef43ff0-662a-48c8-9dad-3ea8c2e115ee,BATCH_9316
d354ffcf-5e0c-4f20-bad0-5bae5159be76,Sunita,Sharma,Female,2002-03-06,2018-06-28,individual,active,flipkart_app,invalid,2018-04-11 22:13:03,2018-04-11 22:13:03,etl_service,etl_service,ac520b21-f9b6-4efd-ad98-78f7170fff1d,BATCH_6850
d92f7c1b-25c9-4d0c-ae2e-150e7e333ec6,Arjun,Shah,Male,1969-04-19,2026-08-27,business,blocked,flipkart_app,valid,2018-10-03 11:49:00,2018-10-03 11:49:00,etl_service,etl_service,9cc65ea5-5e17-4523-88b8-52c4c5088a70,BATCH_6772
d54c2bf4-cd27-447e-ae65-3dd7844b257e,Anil,Mehta,Other,1975-09-16,2026-09-27,individual,blocked,flipkart_app,invalid,2021-02-06 15:15:52,2021-02-06 15:15:52,etl_service,etl_service,7e879636-4aa9-4bc3-bc55-751cf8c300a7,BATCH_3209
9f99723d-bc05-4d5d-872f-6c3b7169ebf6,Arjun,Chauhan,Female,1963-04-26,2021-04-16,individual,active,flipkart_web,valid,2023-05-16 01:03:33,2023-05-16 01:03:33,etl_service,etl_service,797607cf-414b-4655-b4f0-cc9d1c17ee18,BATCH_6080
8e38ca72-c21f-4c95-8d2f-873edee47885,Deepak,Joshi,Other,2002-06-21,2020-11-03,individual,blocked,flipkart_web,valid,2024-01-28 03:50:51,2024-01-28 03:50:51,etl_service,etl_service,bb9fef43-8111-40cf-8a56-c358ceddad73,BATCH_1783
e2a1aa23-aeab-4096-a330-7c22cb71f772,Kabir,Mehta,Female,1971-03-02,2026-12-19,individual,active,flipkart_app,invalid,2025-06-25 10:16:47,2025-06-25 10:16:47,etl_service,etl_service,ed16e829-8393-4133-846d-c79466c5b986,BATCH_7334
495c3109-fa25-4823-bcc0-36cf958da295,Karan,Patel,Female,2004-08-19,2022-02-13,business,active,flipkart_web,invalid,2025-03-22 17:58:41,2025-03-22 17:58:41,etl_service,etl_service,ee32cb9d-5dd8-4911-af22-db851e52353e,BATCH_2293
ac733f8b-0f75-4df5-8326-81dd04ad0a42,Neha,Menon,Male,1986-05-10,2021-08-08,individual,active,flipkart_app,invalid,2023-01-12 01:01:31,2023-01-12 01:01:31,etl_service,etl_service,abbc207b-ab56-4f7f-b07c-4241d504fc2c,BATCH_6021
1a1595e1-6fd0-47c3-9536-f8860ede010f,Pooja,Menon,Other,1998-03-24,2019-11-14,individual,active,flipkart_app,valid,2023-12-31 17:27:18,2023-12-31 17:27:18,etl_service,etl_service,b062a0ea-de26-4e77-9453-064c58b13eb9,BATCH_8126
a1422afd-9165-4750-b66d-f2cc4551373c,Navya,Agarwal,Male,1966-09-24,2025-07-12,individual,active,flipkart_seller_portal,duplicate,2020-09-21 02:56:57,2020-09-21 02:56:57,etl_service,etl_service,352e58bc-7794-4eea-9803-60861d5a3bc8,BATCH_1510
8a31174b-4833-4d78-96d0-4ed469ced991,Ishaan,Mishra,Other,1999-04-24,2018-05-23,individual,active,flipkart_web,duplicate,2024-03-26 06:51:40,2024-03-26 06:51:40,etl_service,etl_service,a18692cf-6816-428d-bdef-7a9b9676e732,BATCH_6933
1c870d66-32af-473e-a547-cbff64c34bde,Suresh,Pillai,Male,1973-10-06,2025-08-13,individual,active,flipkart_app,valid,2019-04-23 17:59:10,2019-04-23 17:59:10,etl_service,etl_service,d3cde11a-3c21-4f38-93e0-9764b46c901b,BATCH_3255
5fa9c0ee-4664-4a86-8c9e-b8dc61c67c1e,Manoj,Shah,Female,1988-03-15,2025-04-14,individual,active,flipkart_web,valid,2021-03-02 01:29:44,2021-03-02 01:29:44,etl_service,etl_service,138e5568-3a6d-4a18-ba8a-e4c8852e86ae,BATCH_9176
088777e2-fdd8-41d3-9141-9ccc320b0d91,Manoj,Joshi,Other,1970-07-25,2020-12-08,individual,blocked,flipkart_app,valid,2022-11-10 12:18:37,2022-11-10 12:18:37,etl_service,etl_service,61a77e1c-a576-42f6-89b0-e48716ada7ef,BATCH_9047
5e71277b-083c-4ec2-aa35-4ecba9a402ed,Aadhya,Kumar,Male,1966-08-23,2023-01-26,individual,blocked,flipkart_app,valid,2023-06-09 20:22:57,2023-06-09 20:22:57,etl_service,etl_service,a9b64314-78f2-4234-866c-ee83d17078b6,BATCH_6692
c61192c6-c541-4001-ba22-ed5012c165f2,Kiara,Gupta,Other,1986-01-18,2021-05-13,individual,blocked,flipkart_seller_portal,invalid,2020-12-17 18:19:59,2020-12-17 18:19:59,etl_service,etl_service,b2ae3c93-492e-4bc7-a2ce-c93dc251a99a,BATCH_6922
e7fd7da1-46ab-4d1f-8f84-44c7a14e6004,Deepak,Rao,Male,1978-01-11,2026-11-19,individual,active,flipkart_app,valid,2024-02-21 12:47:26,2024-02-21 12:47:26,etl_service,etl_service,9b4f849c-0e49-4827-95ec-8b93dc9c751c,BATCH_7044
