contact_id,customer_id,email,phone,contact_type,is_verified,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
62c8974a-9ad2-40d2-ac34-a99ade5ba93a,aa74829d-c9d8-4440-aaca-c7094eb2c453,advait.ghosh491@rediffmail.com,9657518936,primary,True,flipkart_web,valid,2026-12-14 05:28:40,2026-12-14 05:28:40,etl_service,etl_service,2c8f768e-ff91-4567-ad48-7f8163898f80,BATCH_4535
21b451fe-a340-4d6b-919b-f2dea7cef579,ddba74f0-3306-4c08-a52c-b35192e63925,arjun.bhatt550@yahoo.com,9698265645,primary,False,flipkart_web,invalid,2026-07-13 22:48:43,2026-07-13 22:48:43,etl_service,etl_service,39730c67-9507-41bb-8ba1-c85cfe0144bd,BATCH_1300
a07be970-d55b-40cb-82e0-137432e4e3f2,9c911127-b836-4dfc-a3ff-043bb38bad59,kiara.singh928@yahoo.com,9693679653,primary,False,flipkart_app,valid,2024-11-29 19:39:40,2024-11-29 19:39:40,etl_service,etl_service,6c59b2b4-8f4a-4246-8568-8497a71dc515,BATCH_8763
62a51a0f-8170-4018-8077-0258bd935b90,29edeb54-eb0f-4d4a-ad60-6d2b3b7e0553,neha.khanna671@gmail.com,9499698874,primary,True,flipkart_app,valid,2020-01-05 07:23:40,2020-01-05 07:23:40,etl_service,etl_service,6a85a152-7844-43db-bcf2-881bc5a544ba,BATCH_5192
3f1d058e-ec47-449b-a511-09c3243a284b,f356f2e8-f6ee-40ed-8cb7-576188e194e8,kavita.menon350@hotmail.com,9344191230,primary,False,flipkart_web,valid,2020-06-24 15:16:43,2020-06-24 15:16:43,etl_service,etl_service,38b5e8ff-3649-4519-a4b5-e1550b138139,BATCH_6976
a592e621-3d35-4f27-b432-d52c1d863bfe,0ca6d806-596e-42e1-b69a-37e89e9c4ffe,rahul.jain343@yahoo.com,9651404644,primary,False,flipkart_app,valid,2022-08-29 18:22:20,2022-08-29 18:22:20,etl_service,etl_service,0fe8de93-fe78-4cfb-87dd-175200bb76fd,BATCH_7180
c234a957-94c9-462c-b5d5-500cd5769df3,0ca6d806-596e-42e1-b69a-37e89e9c4ffe,rahul.jain94@yahoo.com,9264743384,work,True,flipkart_web,valid,2025-09-11 20:15:26,2025-09-11 20:15:26,etl_service,etl_service,9dbb2507-03ac-48d0-a200-168f7247b98d,BATCH_6797
a95c0e0d-5dc3-4ca8-9086-be9a0c69b85e,8fae1740-99ec-490d-97ba-bab4ffaaa128,aadhya.gupta599@rediffmail.com,9871936567,primary,False,flipkart_app,valid,2022-10-01 03:47:26,2022-10-01 03:47:26,etl_service,etl_service,fd7591e2-f799-4b2b-9e45-08b902ea66ee,BATCH_9997
b00b55f2-388b-40b5-899f-4938618b69b5,69f9ac66-6a4a-4031-ad3d-3d70c65480ef,vivaan.gupta165@gmail.com,9462729587,primary,True,flipkart_app,invalid,2024-01-10 15:25:04,2024-01-10 15:25:04,etl_service,etl_service,2532060e-851a-4545-bc5c-030e63464d68,BATCH_2887
c78effe1-e45e-464b-b3d1-00bd57b07d7d,845634af-2178-4c9c-adf2-f88c7d44a6a5,sunita.bhatt362@yahoo.com,9918731015,primary,True,flipkart_web,duplicate,2025-03-12 14:07:15,2025-03-12 14:07:15,etl_service,etl_service,74cc9a0a-0579-45e4-b46d-eae07022f3cb,BATCH_8715
ba4f2277-9bbf-4ef8-ab5d-6d591e583424,6239c7b5-364e-4676-bf14-26e4225e1c9b,myra.nair47@gmail.com,9777381116,primary,True,flipkart_app,valid,2019-01-11 03:00:59,2019-01-11 03:00:59,etl_service,etl_service,935bb5c0-6805-4c00-b23b-1bbbbd63bde6,BATCH_2151
72ca401c-de5f-4aa8-ba4b-d1571a4ed671,ed828a0c-b6a9-4e32-9fb0-3a1d2ab6bc7a,saanvi.dubey90@gmail.com,9156645793,primary,True,flipkart_web,valid,2024-01-25 05:17:48,2024-01-25 05:17:48,etl_service,etl_service,e74d1ae0-028b-43d9-bba5-a35a9565fd2e,BATCH_9920
499772a5-59b7-4868-aad4-eee52d7e78b4,6e6b8a81-7c37-40c5-995b-c1210f3085c2,riya.rao338@gmail.com,9475968249,primary,False,flipkart_web,valid,2025-11-18 04:14:46,2025-11-18 04:14:46,etl_service,etl_service,baab7b6a-affa-4f20-8215-35fe470a1cbe,BATCH_9728
caa9ae2f-04eb-4166-833a-a3b318cdca64,6e6b8a81-7c37-40c5-995b-c1210f3085c2,riya.rao745@outlook.com,9705786025,work,True,flipkart_seller_portal,valid,2024-07-24 18:18:39,2024-07-24 18:18:39,etl_service,etl_service,9fbeccb7-1efe-4b29-af01-0f1aad26bbf0,BATCH_1232
af64c1e6-de02-47cf-bc64-5808d7a920f9,3c101110-5764-4761-86fa-a0429c03a696,vihaan.desai211@hotmail.com,9844174524,primary,False,flipkart_app,valid,2021-12-14 11:32:21,2021-12-14 11:32:21,etl_service,etl_service,df7fd954-b466-4fce-bc78-a7683afe9e4c,BATCH_7022
0c2258e4-5a09-4521-8210-6a2b1749ddbc,03b72843-4302-455b-8d17-ff2bb43f4b61,vikram.malhotra37@gmail.com,9182999659,primary,True,flipkart_seller_portal,valid,2022-02-27 14:04:34,2022-02-27 14:04:34,etl_service,etl_service,d8c928a4-25a6-4f45-b75e-df2c5f779a36,BATCH_4593
6a848dc4-e39c-493f-8d4e-b61dc949dda5,65d6f488-999c-4ab5-b5ac-46dbc9f94314,sanjay.gupta893@gmail.com,9970832564,primary,True,flipkart_seller_portal,valid,2021-01-26 06:28:07,2021-01-26 06:28:07,etl_service,etl_service,aefe65a1-f353-4758-82a2-847d5dbe8b39,BATCH_6423
4f33ba78-432a-4767-9685-d122152f8ef1,11900bff-9431-4700-818c-6c4526902a72,sunita.ghosh146@gmail.com,9263560013,primary,True,flipkart_web,valid,2021-09-03 10:56:20,2021-09-03 10:56:20,etl_service,etl_service,f80437df-e418-4069-9169-bec84393a2ba,BATCH_5069
47e59e33-4255-4097-86ee-2b5aa3f74d3d,11900bff-9431-4700-818c-6c4526902a72,sunita.ghosh321@gmail.com,9357222836,secondary,True,flipkart_app,valid,2018-10-14 19:51:17,2018-10-14 19:51:17,etl_service,etl_service,78c5ef86-c350-40b7-aa96-cf65c9ae8504,BATCH_2634
52882b32-f81a-40b7-811e-d5ff12858d03,6e25c6a0-9971-48c0-a801-7fa2b824311f,myra.pillai608@rediffmail.com,9783946986,primary,True,flipkart_app,duplicate,2024-12-07 17:53:09,2024-12-07 17:53:09,etl_service,etl_service,d7797ceb-2750-4b76-8c7f-2d899e166039,BATCH_8579
753ee3a6-708f-4b49-85c4-ec3b3eb05707,5e09b1ac-c2ee-4a5d-b173-6f5eef249f3e,ananya.rao529@yahoo.com,9168689258,primary,False,flipkart_web,invalid,2023-12-04 15:37:15,2023-12-04 15:37:15,etl_service,etl_service,51db734b-63df-4f64-9209-c12e41d33bfd,BATCH_4581
d1f80c24-f2b7-4a4b-8a38-3dd5e25c817b,5e09b1ac-c2ee-4a5d-b173-6f5eef249f3e,ananya.rao141@yahoo.com,9223972036,work,True,flipkart_app,valid,2025-10-11 07:37:10,2025-10-11 07:37:10,etl_service,etl_service,2431fb16-b164-4894-93d4-47e5b5b6e0d2,BATCH_9073
5f65cfbf-2503-49a5-a1b9-d6a8c9b83a1c,85006113-9507-4b7d-b7fd-8d18ef289741,aditya.rao469@gmail.com,9580970978,primary,True,flipkart_app,valid,2022-07-26 09:55:51,2022-07-26 09:55:51,etl_service,etl_service,49739a0c-403d-49a0-bf25-c4cc0eb466aa,BATCH_3213
a2f327d4-5a82-4fee-ada6-8c0fd2014cb5,dd6888b4-e802-49c2-8aa8-c4e1a8ee4e5d,neha.kumar176@gmail.com,9465623538,primary,False,flipkart_web,valid,2025-06-11 18:18:27,2025-06-11 18:18:27,etl_service,etl_service,bef7b784-89d6-46d7-aedf-b2a1013b9925,BATCH_2156
76b39d0b-376c-41b1-b622-c383317087fa,d041477b-160b-4960-8c36-065eb5f222c3,myra.menon323@gmail.com,9583229615,primary,True,flipkart_web,valid,2020-11-27 08:59:10,2020-11-27 08:59:10,etl_service,etl_service,02b59359-bb2e-427f-bc12-985990b231ba,BATCH_4814
46c876d6-e92d-4645-9fd0-75aa44dbf97e,f8de51f4-57ad-4bf6-a9f7-49dec9ab5366,deepak.desai389@outlook.com,9291558352,primary,False,flipkart_app,duplicate,2020-09-03 13:49:33,2020-09-03 13:49:33,etl_service,etl_service,36fa66c9-5cf2-4e46-a6ee-e00b2f58cd62,BATCH_2289
7bc5ee42-d3dc-43e1-adb9-4add086d6814,de2db77b-e660-4bb4-af63-12559fa9e69c,vivaan.gupta124@hotmail.com,9834294984,primary,True,flipkart_seller_portal,valid,2024-01-05 01:28:11,2024-01-05 01:28:11,etl_service,etl_service,275c2e03-8f65-4763-b297-68cac6b48f2c,BATCH_1606
fb682b4a-8483-4b8c-b31d-86a6db5ac5b6,81dc77cd-a1a6-4221-bdda-989be5929d4b,manoj.agarwal693@outlook.com,9419092653,primary,True,flipkart_seller_portal,duplicate,2019-04-01 16:05:28,2019-04-01 16:05:28,etl_service,etl_service,0c4d8c8e-1a3a-4665-a03e-70e01e8f48f0,BATCH_9003
78f4c358-f38c-4581-bf87-2b3e9c458df2,3720ee85-3ff5-4bde-93ea-c8022aacd5ab,vikram.shah275@gmail.com,9278997815,primary,True,flipkart_app,valid,2026-08-10 03:57:56,2026-08-10 03:57:56,etl_service,etl_service,03ccc290-3eb5-416c-abbb-e64eb5e0cded,BATCH_1163
186913bc-10d0-4599-8d76-45d271ded067,5d73f975-81a2-490a-8187-8985bc41e358,yash.joshi581@gmail.com,9978931693,primary,False,flipkart_web,valid,2023-04-11 04:43:36,2023-04-11 04:43:36,etl_service,etl_service,f5e6fbf8-e2c2-4101-9810-4e2d12dced91,BATCH_6748
ce0e575d-5aa3-47d5-982b-7df5cb79dccc,5d73f975-81a2-490a-8187-8985bc41e358,yash.joshi927@hotmail.com,9696048708,work,False,flipkart_web,valid,2020-08-29 18:39:06,2020-08-29 18:39:06,etl_service,etl_service,d5c30177-06ad-457e-aa55-657d466dea27,BATCH_8252
48a6315c-8247-46f4-9f9c-b6ce6d508a8a,88ccb2d6-f7c6-4c3f-8899-bc8c939b1dab,deepak.khanna48@hotmail.com,9732124250,primary,True,flipkart_app,valid,2024-06-10 06:15:17,2024-06-10 06:15:17,etl_service,etl_service,f7f979b4-7648-411c-8a48-c90a0bd4dfc4,BATCH_1021
164eb88e-9d48-488c-85be-40a40ac9ffc0,83c606e8-9b6a-4bc9-82f1-d3553ab4a0fd,anaya.verma30@hotmail.com,9527986128,primary,False,flipkart_seller_portal,duplicate,2026-11-29 01:46:47,2026-11-29 01:46:47,etl_service,etl_service,7bf6b00e-fdc1-469a-9347-ab4c065d9a70,BATCH_7787
b16efbbc-3ac7-416e-be69-6e3f4d8a2dd8,bf358426-4e72-4c38-afcb-fa34b902eb99,vivaan.agarwal329@yahoo.com,9129275559,primary,False,flipkart_app,duplicate,2019-05-06 01:47:26,2019-05-06 01:47:26,etl_service,etl_service,44d52917-3a2e-4b6b-969c-3880fa414c5c,BATCH_3344
c92bb3af-582c-4e4e-ab9d-fe6a7b60cd22,d490d141-171a-4784-b731-075096bf1d1c,aanya.khanna736@hotmail.com,9525544041,primary,True,flipkart_seller_portal,valid,2024-06-13 06:56:19,2024-06-13 06:56:19,etl_service,etl_service,e5380bce-1af6-4a89-8bda-28fed2089626,BATCH_2366
4972d8f2-f1fe-4ec4-b8a7-7b4a302a6a6c,d490d141-171a-4784-b731-075096bf1d1c,aanya.khanna50@hotmail.com,9013919909,secondary,True,flipkart_web,duplicate,2026-04-03 02:07:28,2026-04-03 02:07:28,etl_service,etl_service,901f4728-a30e-4969-a2c3-555394318a89,BATCH_6610
578b6e6a-2f0e-4b57-addf-c64280745157,1404919f-aedf-43c1-82fd-73e564c6af11,priya.khanna137@yahoo.com,9747805499,primary,True,flipkart_web,valid,2025-09-27 04:06:27,2025-09-27 04:06:27,etl_service,etl_service,efce40c2-859a-4d20-8434-2011f76318e4,BATCH_6875
e5f467f4-e2bc-447d-b079-afea3da3ab0a,1899f42d-a301-4fbf-8f42-1d5db4bf6191,ira.pandey345@yahoo.com,9225804737,primary,True,flipkart_seller_portal,duplicate,2021-03-24 04:19:40,2021-03-24 04:19:40,etl_service,etl_service,64d46be6-dd6b-4542-8d07-766d78230ff5,BATCH_2059
c194ec33-0eee-496c-b4d0-4bb010a0ed25,fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,zara.iyer56@outlook.com,9839736106,primary,False,flipkart_app,invalid,2024-10-10 22:36:06,2024-10-10 22:36:06,etl_service,etl_service,1a81daa4-c805-4b60-8792-d1fea10ce648,BATCH_6997
a9ded9b2-93c4-401d-a4c8-0368e6b5b7ff,fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,zara.iyer589@outlook.com,9569642270,work,True,flipkart_app,duplicate,2019-11-27 23:06:45,2019-11-27 23:06:45,etl_service,etl_service,e60991f0-9781-4d5d-a4ac-0e045e92a015,BATCH_5184
3ef3459d-da53-442b-95ac-f2446cbcb2fc,63316f5b-74e7-47e9-a09d-b5712350fd5c,suresh.malhotra430@outlook.com,9493614794,primary,False,flipkart_app,valid,2023-06-04 16:40:55,2023-06-04 16:40:55,etl_service,etl_service,ef6733a5-0373-4911-bbd4-c8e51e75e47a,BATCH_6982
7b59fa88-f586-45df-bff5-cb89c249c2b2,63316f5b-74e7-47e9-a09d-b5712350fd5c,suresh.malhotra254@outlook.com,9744447847,secondary,True,flipkart_app,duplicate,2024-09-23 05:18:09,2024-09-23 05:18:09,etl_service,etl_service,812ceadf-8654-43b8-9757-a9fdc3e0152f,BATCH_2289
842ca238-bd69-4363-b7ca-9d034a79b500,b77fa07f-4013-4f0e-8b50-8f30f27fa6f4,rohan.dubey602@gmail.com,9945607411,primary,True,flipkart_app,invalid,2026-11-26 06:33:52,2026-11-26 06:33:52,etl_service,etl_service,3ce667d6-c73a-4542-96a5-b0c8b8b8d154,BATCH_5735
1c6f7846-61cd-4bde-86d0-8ec388a5f8b1,55eb9a09-8483-46ea-a3ec-21ce357300ed,reyansh.mishra238@outlook.com,9181975286,primary,True,flipkart_seller_portal,valid,2025-08-06 15:27:03,2025-08-06 15:27:03,etl_service,etl_service,ecf998c0-5bb2-4d6f-8272-9d00888122a1,BATCH_5705
9e8d951c-996d-4a69-9898-32735b4a2531,f4d910e5-d62b-48e1-9bda-789928e1273c,arjun.kapoor237@gmail.com,9835624172,primary,True,flipkart_seller_portal,invalid,2020-09-15 16:57:54,2020-09-15 16:57:54,etl_service,etl_service,0f184bbb-ac0e-4454-98db-6eb3842e7225,BATCH_2333
9133c305-2ed8-46c3-99cf-5e6ff5be7d51,86ffe4a6-f4b5-4e29-a37f-d0394c7a286c,suresh.mehta732@outlook.com,9518381240,primary,False,flipkart_seller_portal,valid,2019-03-30 14:08:30,2019-03-30 14:08:30,etl_service,etl_service,5aceca65-0e96-4ae7-9d3a-225a23036034,BATCH_6330
7b69be7c-7f62-461b-ac02-66693b078c60,9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,ira.gupta272@outlook.com,9846613446,primary,True,flipkart_web,duplicate,2025-06-05 02:09:17,2025-06-05 02:09:17,etl_service,etl_service,7daa0dfb-5d56-4554-a5ac-6f6fbbdbf867,BATCH_2857
27ca7eec-caa9-4fa5-b6bf-395a5d84bc78,9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,ira.gupta261@yahoo.com,9718588687,secondary,True,flipkart_web,invalid,2024-03-05 01:05:39,2024-03-05 01:05:39,etl_service,etl_service,e5690d69-2cf3-4a04-87df-1cf64078062c,BATCH_9141
7e539ee3-0965-4076-9eb3-f42fd96f7b92,e1ebb031-09f3-4f77-8248-899047870ece,aditya.mehta400@yahoo.com,9180243506,primary,False,flipkart_seller_portal,valid,2019-07-06 08:37:48,2019-07-06 08:37:48,etl_service,etl_service,20e488c0-8151-4361-938a-91c372565110,BATCH_9452
c0a3c78d-0d1a-40a7-b7a4-58acc9629a51,1db2aa14-c07c-4a83-ae82-3e89f6832884,ananya.patel273@rediffmail.com,9922726755,primary,True,flipkart_web,invalid,2020-04-24 12:19:00,2020-04-24 12:19:00,etl_service,etl_service,918f16cb-ef42-4a67-8fae-ab1612b361b2,BATCH_1048
a9b4f7bc-fb1b-4707-aaf6-81954b696dbd,1db2aa14-c07c-4a83-ae82-3e89f6832884,ananya.patel87@rediffmail.com,9412574369,secondary,True,flipkart_web,invalid,2020-01-06 23:36:45,2020-01-06 23:36:45,etl_service,etl_service,6af6bacb-4008-46bf-859a-820af4e7db9d,BATCH_4853
7c57910d-28d3-40f1-8e80-434edd8c822e,3be40322-6be5-46bc-8727-cca9c2bb2a18,arjit.nair761@yahoo.com,9825798359,primary,True,flipkart_app,invalid,2025-01-07 14:42:17,2025-01-07 14:42:17,etl_service,etl_service,93055143-66c2-4bc8-a194-c02f3ddb5fb0,BATCH_6831
49f4624e-fa0d-49ca-a830-5bcf80d09b97,a9c46c9a-d5d7-48df-b60e-3ee11bf8145d,pooja.shah677@gmail.com,9223937779,primary,True,flipkart_seller_portal,valid,2018-02-04 20:11:38,2018-02-04 20:11:38,etl_service,etl_service,4a76cd5c-a010-4f18-b151-0bf0aed585e1,BATCH_4927
afef9beb-3174-4e5b-9476-1f67698382cc,a9c46c9a-d5d7-48df-b60e-3ee11bf8145d,pooja.shah351@rediffmail.com,9707367707,work,True,flipkart_seller_portal,valid,2018-01-15 03:29:42,2018-01-15 03:29:42,etl_service,etl_service,79347af2-ae60-43e6-9645-b3f5d2f25071,BATCH_8039
d89a67cd-99ad-4703-a8b2-3dac3258d93c,fd064b9f-78a6-45d8-9df2-c638754bb724,suresh.mishra53@yahoo.com,9852727159,primary,True,flipkart_app,valid,2026-09-10 05:28:57,2026-09-10 05:28:57,etl_service,etl_service,2e1572cf-05ca-4cbe-a814-9295ceb9ea24,BATCH_3713
1c4211d0-a84b-491c-afe9-d053aea44b2b,e6addf0d-1c3e-45d2-aefe-8a78c234668a,vivaan.khanna409@gmail.com,9955439031,primary,True,flipkart_app,invalid,2023-11-18 05:04:21,2023-11-18 05:04:21,etl_service,etl_service,604159a4-73d8-4eb0-b154-e6cb43c9699f,BATCH_2217
40027b70-0fcf-475d-b35c-3e50b13de790,5f327eb4-d5c6-41e5-a925-11e307c76e8f,riya.ghosh873@hotmail.com,9798549403,primary,False,flipkart_seller_portal,valid,2018-11-08 01:08:49,2018-11-08 01:08:49,etl_service,etl_service,d48876d4-3a51-4ca0-a1cd-7331f3f06b72,BATCH_6959
648142c8-bc57-4044-885a-3992dc46b202,81c3f7c3-829b-48ed-8524-cff760232582,arjit.agarwal879@hotmail.com,9432648715,primary,False,flipkart_seller_portal,duplicate,2025-01-25 14:53:47,2025-01-25 14:53:47,etl_service,etl_service,bcceb4a4-9386-4b38-8ba1-e6ddd8f6d0f1,BATCH_2670
74e28c8f-e6ea-4851-94e2-0c84522a707d,81c3f7c3-829b-48ed-8524-cff760232582,arjit.agarwal326@hotmail.com,9251234833,work,True,flipkart_seller_portal,invalid,2018-06-15 21:53:02,2018-06-15 21:53:02,etl_service,etl_service,169d9675-c4d9-4239-a47a-fe25c314e900,BATCH_4371
0b6157b3-0565-4690-8e85-23dc555b2478,83be2ec7-f329-4d81-99fe-06b910ae78e2,riya.mehta79@hotmail.com,9543230857,primary,True,flipkart_app,valid,2022-10-26 19:10:15,2022-10-26 19:10:15,etl_service,etl_service,8799494d-c5be-42bb-bc4c-bff9c3dc9e16,BATCH_7772
0baf1940-f9c3-45f5-a7f5-2bbd868f5937,83be2ec7-f329-4d81-99fe-06b910ae78e2,riya.mehta654@rediffmail.com,9848382275,work,True,flipkart_seller_portal,duplicate,2018-12-23 18:34:44,2018-12-23 18:34:44,etl_service,etl_service,2880d9f8-2497-4474-8212-2ff99aee4f0a,BATCH_4658
14a7be24-3d43-46e7-a227-6797e287dff0,09f9ba69-61c1-40b6-8491-f4ecaf2ed82d,ananya.nair842@hotmail.com,9722017791,primary,False,flipkart_app,duplicate,2021-11-06 15:33:57,2021-11-06 15:33:57,etl_service,etl_service,21404caa-6891-4d18-9291-ae10419927ac,BATCH_7785
ff0624af-20a4-45d7-8693-94f693e9b414,394730f7-2ec0-4fc2-89de-b05bd17312f2,dev.dubey542@outlook.com,9400076232,primary,False,flipkart_app,valid,2024-11-10 22:10:35,2024-11-10 22:10:35,etl_service,etl_service,41670990-07b1-47bd-906e-4c15eb5dffff,BATCH_6534
d3144e7f-acd1-4669-8028-73f193287c96,394730f7-2ec0-4fc2-89de-b05bd17312f2,dev.dubey789@outlook.com,9958897937,work,True,flipkart_app,valid,2018-04-04 14:43:03,2018-04-04 14:43:03,etl_service,etl_service,a6dfc6ef-d6d6-4e74-8974-77003ff629ac,BATCH_6088
85230152-7e8f-4407-a9ad-15ee1a6030a7,577b5a51-f915-48bd-8a1a-6a908392a5c3,ayaan.malhotra43@outlook.com,9354556475,primary,False,flipkart_app,duplicate,2020-04-24 11:07:53,2020-04-24 11:07:53,etl_service,etl_service,9a492247-9e88-4c2b-8bcf-e3e59f12b3b1,BATCH_7399
b8d5bfbd-ddc3-48ac-abda-9f652c2a8689,577b5a51-f915-48bd-8a1a-6a908392a5c3,ayaan.malhotra430@gmail.com,9902388638,work,True,flipkart_app,valid,2018-10-05 07:31:54,2018-10-05 07:31:54,etl_service,etl_service,0806d9fc-6063-4007-bd00-0edc6b8d0d59,BATCH_1937
8cf02c8f-c84c-4d9b-9c99-464247bfd6d9,5c7a2aec-c27b-45df-b151-8cff01563b91,vivaan.menon532@outlook.com,9914306733,primary,True,flipkart_web,duplicate,2024-02-23 06:29:16,2024-02-23 06:29:16,etl_service,etl_service,dfd4aa45-814c-496a-a47b-de590d237113,BATCH_4240
c8063ad1-bb58-4875-8d88-3855d310e08b,0beb7407-6265-4120-ab57-2514934edaa6,kabir.chopra281@hotmail.com,9989765520,primary,False,flipkart_web,valid,2018-12-24 23:23:59,2018-12-24 23:23:59,etl_service,etl_service,39e7b80b-a41d-4e5c-879a-e49609e03847,BATCH_5635
72ccc866-3b1e-4b82-b238-727c32476148,76c702b9-92d9-42c1-9591-fec1b5279b67,anil.singh737@yahoo.com,9812756465,primary,False,flipkart_app,duplicate,2023-05-30 08:02:12,2023-05-30 08:02:12,etl_service,etl_service,cdaa1184-b595-4e0d-8c94-cd298c17bdff,BATCH_9794
762368f8-8f7e-4def-a69d-5ae4ab7979bc,7194bd3f-6279-4426-b7c5-5199c0ee31db,kabir.kumar908@rediffmail.com,9325860425,primary,True,flipkart_seller_portal,duplicate,2023-10-11 11:44:20,2023-10-11 11:44:20,etl_service,etl_service,10ca54de-2e2d-472a-843a-d5b986d0e970,BATCH_5657
cfa7f2cc-3504-4d36-972f-b32c44096f45,86a2dc2a-5109-4567-a0ee-644b673dc6f2,pari.mishra568@rediffmail.com,9461276121,primary,True,flipkart_web,duplicate,2019-03-01 16:40:13,2019-03-01 16:40:13,etl_service,etl_service,ebece3bb-4620-491d-99a2-9532da2752fe,BATCH_5196
c8d613cd-cecd-4be3-acea-5b674c27b7ef,44361f2b-d92d-4aa8-ab93-bf18a532e413,navya.reddy525@outlook.com,9083145696,primary,True,flipkart_web,valid,2018-12-16 06:48:36,2018-12-16 06:48:36,etl_service,etl_service,13d022ca-6909-436a-81bf-c8689c61230c,BATCH_7079
e41e0002-e7b6-4d23-a495-e712071dee7b,f55a8454-8fd5-443e-85c4-55cacb37cc38,karan.rao611@gmail.com,9235542392,primary,False,flipkart_app,valid,2021-10-01 09:24:12,2021-10-01 09:24:12,etl_service,etl_service,469227e1-35ef-4c5a-993e-266975848e38,BATCH_4409
15c25383-4731-4974-b8dd-280d3a38c483,606cd92d-fafb-4b7f-ab4b-12cc15a876ec,siya.singh361@hotmail.com,9916742319,primary,False,flipkart_seller_portal,valid,2024-04-07 10:45:11,2024-04-07 10:45:11,etl_service,etl_service,a8289747-6c4d-4032-b093-1700576a7a06,BATCH_7650
49443176-7274-4859-bdf8-66e1f3d1c0a3,370dfdd3-2693-4063-96bf-acee38433f48,yash.mishra62@outlook.com,9685146026,primary,True,flipkart_web,valid,2021-07-15 11:01:37,2021-07-15 11:01:37,etl_service,etl_service,aa1f90ae-568f-4448-9ae0-16c62bdf7358,BATCH_9921
47c8e827-57b2-4c33-8b67-9be5f10e8f19,be18253a-8704-470a-a4d9-9d708c66bcea,anika.verma64@gmail.com,9903122124,primary,True,flipkart_seller_portal,valid,2026-05-26 15:33:58,2026-05-26 15:33:58,etl_service,etl_service,1b002789-cd98-454a-9398-a5362030e835,BATCH_9699
b7365c0d-fbf0-4303-ba2e-a60ede20d961,18b68ff4-42d2-4ea3-8099-c90ff49be060,deepak.pillai651@hotmail.com,9834983558,primary,True,flipkart_app,valid,2018-04-24 20:03:12,2018-04-24 20:03:12,etl_service,etl_service,d0126d72-e632-4654-8701-60d0d2189db2,BATCH_8807
4a87b7da-840c-4071-ac5a-65b118f4b274,2ce6919e-6eb2-4fb3-a827-167e747c1d80,sneha.agarwal164@rediffmail.com,9751714291,primary,True,flipkart_web,invalid,2024-04-21 23:13:40,2024-04-21 23:13:40,etl_service,etl_service,84c299c9-555d-4ab9-be95-dcf24fb9dbef,BATCH_7645
3b20d303-4835-4f83-9d52-9b099def385e,d03bfc8b-6040-478d-99e4-25282f6c5fec,arjun.pandey492@rediffmail.com,9045128867,primary,True,flipkart_web,invalid,2025-01-30 15:46:54,2025-01-30 15:46:54,etl_service,etl_service,94746582-d389-4909-9a25-e90460ff370f,BATCH_4756
5672ff6c-23ef-452f-bce2-cfb14a2a7bb9,59b509eb-61eb-4257-b665-93e16e772a33,shreya.bhatt130@yahoo.com,9353278930,primary,False,flipkart_seller_portal,duplicate,2021-09-10 13:08:18,2021-09-10 13:08:18,etl_service,etl_service,7a9aeec6-4c98-43aa-b019-a6ad077b316d,BATCH_5960
7aaeb0dc-2fd2-4fa9-a55f-d13ccfe2856e,57bb1fad-545b-4937-927c-31a8016b5742,neha.malhotra967@gmail.com,9992872499,primary,True,flipkart_app,valid,2022-06-19 17:30:34,2022-06-19 17:30:34,etl_service,etl_service,9524bc3a-9d9f-4653-b471-cc309858c889,BATCH_4565
cbd28c1b-ad08-42f1-a6fe-d9b7a31ab8e8,57bb1fad-545b-4937-927c-31a8016b5742,neha.malhotra505@hotmail.com,9460364321,secondary,True,flipkart_web,valid,2018-07-14 12:43:22,2018-07-14 12:43:22,etl_service,etl_service,0d622f37-91ae-4912-b8af-925536c07a69,BATCH_6479
bb103827-ce80-4c49-9feb-415e3a90cac1,b4728d93-5439-494c-888b-6a4a7d5c2658,neha.mehta159@yahoo.com,9197461981,primary,True,flipkart_app,valid,2026-07-06 05:16:56,2026-07-06 05:16:56,etl_service,etl_service,18ffa83f-c962-4479-841b-d18fea34b749,BATCH_2133
37428392-87da-4ff1-961e-b5dc7d423b59,963d6aab-4556-4fa5-ba0e-38c64107c1ba,sai.chopra685@yahoo.com,9520197075,primary,False,flipkart_seller_portal,valid,2023-01-21 23:39:28,2023-01-21 23:39:28,etl_service,etl_service,24d51091-fdfc-4d41-a634-aa28f4011eb7,BATCH_3789
78dff056-01be-448f-9f46-7ad6a1d86483,efd8a261-ad22-4b3c-abdf-1886580ecee1,priya.shah315@outlook.com,9197645370,primary,True,flipkart_app,valid,2018-11-25 03:21:36,2018-11-25 03:21:36,etl_service,etl_service,4f9f9d10-aac0-4c69-a53f-efa24ae12b91,BATCH_5880
