address_id,customer_id,contact_id,address_type,address_line1,address_line2,city,state,country,postal_code,is_default,source_system,dq_flag,dw_created_date,dw_modified_date,dw_created_by,dw_modified_by,run_id,batch_id
33d9646a-92b7-40ec-bec3-88e282f0d19d,d490d141-171a-4784-b731-075096bf1d1c,4972d8f2-f1fe-4ec4-b8a7-7b4a302a6a6c,billing,"289, Nehru Place",Near Community Hall,Nagpur,Maharashtra,India,134991,False,flipkart_seller_portal,valid,2022-02-14 17:39:04,2022-02-14 17:39:04,etl_service,etl_service,1b5917dd-5b08-4122-86a4-f440eddfe5a3,BATCH_3650
95d37ed4-7f8c-4f18-9597-2acd1504c448,1404919f-aedf-43c1-82fd-73e564c6af11,578b6e6a-2f0e-4b57-addf-c64280745157,shipping,"834, Nehru Place",Near Community Hall,Bhopal,Madhya Pradesh,India,414667,True,flipkart_app,duplicate,2022-03-07 09:46:07,2022-03-07 09:46:07,etl_service,etl_service,8617f8d3-ff47-4d82-980d-6139ed2f31fa,BATCH_3590
7c431b0e-28c1-4b63-bbc2-e8a55e9bf94b,1899f42d-a301-4fbf-8f42-1d5db4bf6191,e5f467f4-e2bc-447d-b079-afea3da3ab0a,shipping,"436, Old City Road",Near Bus Depot,Ludhiana,Punjab,India,340140,True,flipkart_app,invalid,2026-02-11 08:58:34,2026-02-11 08:58:34,etl_service,etl_service,81f8f71b-f111-48c8-aacd-fed6e00d2fc0,BATCH_6446
e6f2d8e6-db03-41e1-877c-e384593ccb6a,fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,c194ec33-0eee-496c-b4d0-4bb010a0ed25,shipping,"742, Lake View",Near Metro Station,Hyderabad,Telangana,India,547508,True,flipkart_web,duplicate,2022-04-13 12:26:28,2022-04-13 12:26:28,etl_service,etl_service,dbc96188-ef02-4fbd-8d22-89703e1752e2,BATCH_2189
53143bf3-7fc2-43bd-b5be-45bcc0f26a9d,fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,c194ec33-0eee-496c-b4d0-4bb010a0ed25,home,"191, Civil Lines",Near Bus Depot,Pune,Maharashtra,India,639679,False,flipkart_seller_portal,invalid,2023-12-04 21:19:03,2023-12-04 21:19:03,etl_service,etl_service,81aefcbc-2755-4401-b243-fd42fd94a904,BATCH_4993
07b93894-7333-4ab6-8791-3dd64fe42599,fdf610d5-cab9-45a2-ae8b-0891fdba7fe4,a9ded9b2-93c4-401d-a4c8-0368e6b5b7ff,shipping,"297, Lake View",Near Bus Depot,Indore,Madhya Pradesh,India,631930,True,flipkart_app,valid,2018-01-13 07:14:01,2018-01-13 07:14:01,etl_service,etl_service,d2b5d84c-37b6-4d8c-8719-3eb167fa38b8,BATCH_9710
9506693d-f165-448d-89d7-7ee202404cb6,63316f5b-74e7-47e9-a09d-b5712350fd5c,3ef3459d-da53-442b-95ac-f2446cbcb2fc,shipping,"503, MG Road",Near City Mall,Hyderabad,Telangana,India,237725,True,flipkart_seller_portal,valid,2025-11-28 06:49:44,2025-11-28 06:49:44,etl_service,etl_service,17c45e86-8a66-49f1-8c69-38e45b14741a,BATCH_1832
93ed76e5-3bc7-41db-a45a-512f66a596e6,63316f5b-74e7-47e9-a09d-b5712350fd5c,3ef3459d-da53-442b-95ac-f2446cbcb2fc,billing,"181, Church Street",Near Community Hall,Ahmedabad,Gujarat,India,319285,False,flipkart_app,valid,2026-03-12 23:25:00,2026-03-12 23:25:00,etl_service,etl_service,a371f16c-3a8c-4248-b4f1-ac956146d64b,BATCH_2656
c4473b27-3c27-46a6-9d78-258d0f5ecebe,63316f5b-74e7-47e9-a09d-b5712350fd5c,7b59fa88-f586-45df-bff5-cb89c249c2b2,shipping,"619, Gandhi Nagar",Near Central Park,Lucknow,Uttar Pradesh,India,311502,True,flipkart_web,invalid,2025-01-16 04:18:41,2025-01-16 04:18:41,etl_service,etl_service,7d3fbfc2-2aaa-4186-8344-b2fb1a0b7d59,BATCH_9680
1ac7aa31-b8b0-46de-93d1-0b111f078f98,b77fa07f-4013-4f0e-8b50-8f30f27fa6f4,842ca238-bd69-4363-b7ca-9d034a79b500,shipping,"87, Market Yard",Near Metro Station,Patna,Bihar,India,156271,True,flipkart_seller_portal,valid,2025-05-10 04:33:25,2025-05-10 04:33:25,etl_service,etl_service,ed2bb8a6-9ad2-495a-99b6-c60183686093,BATCH_3274
525cd468-d686-45ca-8725-eaf04e85a7be,55eb9a09-8483-46ea-a3ec-21ce357300ed,1c6f7846-61cd-4bde-86d0-8ec388a5f8b1,shipping,"331, Station Road",Near Community Hall,Lucknow,Uttar Pradesh,India,579743,True,flipkart_seller_portal,valid,2023-04-22 08:28:16,2023-04-22 08:28:16,etl_service,etl_service,aea3ae7f-3d11-485c-9917-addd75936845,BATCH_1107
d1c52e55-a294-40ca-aa71-252cfcf39562,f4d910e5-d62b-48e1-9bda-789928e1273c,9e8d951c-996d-4a69-9898-32735b4a2531,shipping,"877, Civil Lines",Near City Mall,Ghaziabad,Uttar Pradesh,India,692831,True,flipkart_app,invalid,2018-09-28 20:07:18,2018-09-28 20:07:18,etl_service,etl_service,b81637ea-1399-4629-8bff-8d3728250c3d,BATCH_5075
f4b6cf87-52dc-45c3-a0fd-a7172df1b0d2,86ffe4a6-f4b5-4e29-a37f-d0394c7a286c,9133c305-2ed8-46c3-99cf-5e6ff5be7d51,shipping,"62, Hill Road",Near Metro Station,Patna,Bihar,India,597911,True,flipkart_seller_portal,valid,2022-04-23 05:00:30,2022-04-23 05:00:30,etl_service,etl_service,07d1dbfa-59b5-4d83-a267-8881b98bb9e8,BATCH_2183
49ecd3c6-c576-4152-b3d6-399edce89625,9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,7b69be7c-7f62-461b-ac02-66693b078c60,shipping,"947, Park Street",Near Community Hall,Bhopal,Madhya Pradesh,India,126160,True,flipkart_seller_portal,duplicate,2020-04-24 19:37:10,2020-04-24 19:37:10,etl_service,etl_service,83a24be7-a2be-4ead-b188-fa6dd1d31b5b,BATCH_8562
0b0a572f-8675-446f-b108-718ce870996c,9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,7b69be7c-7f62-461b-ac02-66693b078c60,billing,"812, MG Road",Near Metro Station,Mumbai,Maharashtra,India,555373,False,flipkart_app,duplicate,2018-02-05 03:25:02,2018-02-05 03:25:02,etl_service,etl_service,0fa24d64-9e13-45e2-b59f-c9679ab3d26e,BATCH_5264
b62e336e-4252-4eed-a486-1449b6393378,9b2ebd42-ba71-41a1-a57a-00d8b71a3a89,27ca7eec-caa9-4fa5-b6bf-395a5d84bc78,shipping,"694, Church Street",Near Bus Depot,Bhopal,Madhya Pradesh,India,595957,True,flipkart_web,valid,2025-02-06 04:35:09,2025-02-06 04:35:09,etl_service,etl_service,815fb77e-42b9-4833-a627-2e464a0ddc2b,BATCH_3273
f5e84117-177d-486b-aef1-185079a49660,e1ebb031-09f3-4f77-8248-899047870ece,7e539ee3-0965-4076-9eb3-f42fd96f7b92,shipping,"141, Church Street",Near Central Park,Nagpur,Maharashtra,India,155709,True,flipkart_web,valid,2023-06-08 17:03:55,2023-06-08 17:03:55,etl_service,etl_service,ec5d354c-1827-40db-a654-476c2e85ab22,BATCH_7638
05457a1c-af9b-4d9b-b842-eb6e5bf224b5,e1ebb031-09f3-4f77-8248-899047870ece,7e539ee3-0965-4076-9eb3-f42fd96f7b92,home,"750, Hill Road",Near Bus Depot,Delhi,Delhi,India,578363,False,flipkart_web,valid,2019-12-10 03:35:49,2019-12-10 03:35:49,etl_service,etl_service,7813fc55-adcb-4bb2-8b9c-3039c672cb00,BATCH_8520
e6cbc1d2-d3f3-4a3e-a6e5-7fcc6cc8f872,1db2aa14-c07c-4a83-ae82-3e89f6832884,c0a3c78d-0d1a-40a7-b7a4-58acc9629a51,shipping,"482, Park Street",Near Metro Station,Delhi,Delhi,India,223200,True,flipkart_app,duplicate,2022-07-25 10:50:56,2022-07-25 10:50:56,etl_service,etl_service,dad93c44-c6c9-4020-9686-5b7935deeab5,BATCH_4982
1f98a910-8d42-4bd3-87b1-8399b4f40d2f,1db2aa14-c07c-4a83-ae82-3e89f6832884,a9b4f7bc-fb1b-4707-aaf6-81954b696dbd,shipping,"499, Green Park",Near City Mall,Kanpur,Uttar Pradesh,India,119807,True,flipkart_app,duplicate,2024-08-30 11:51:49,2024-08-30 11:51:49,etl_service,etl_service,6039196d-5c43-4136-8c3c-a6ea74e131b6,BATCH_8991
365326ce-9737-437b-9462-ae1c9c23c2fe,1db2aa14-c07c-4a83-ae82-3e89f6832884,a9b4f7bc-fb1b-4707-aaf6-81954b696dbd,billing,"703, MG Road",Near Central Park,Hyderabad,Telangana,India,690646,False,flipkart_seller_portal,valid,2022-02-24 01:29:06,2022-02-24 01:29:06,etl_service,etl_service,48dd968f-6a79-4321-8410-1793c7d2b7c4,BATCH_4795
d141fad0-1caf-4e42-b95b-8525b3188f63,3be40322-6be5-46bc-8727-cca9c2bb2a18,7c57910d-28d3-40f1-8e80-434edd8c822e,shipping,"175, Civil Lines",Near Central Park,Delhi,Delhi,India,290923,True,flipkart_app,valid,2022-06-28 06:45:53,2022-06-28 06:45:53,etl_service,etl_service,0ec652b4-82d5-42a0-9b81-5016b66770cf,BATCH_7540
85661d9d-3a16-41af-a923-3de57958c4a7,3be40322-6be5-46bc-8727-cca9c2bb2a18,7c57910d-28d3-40f1-8e80-434edd8c822e,billing,"17, Civil Lines",Near Community Hall,Indore,Madhya Pradesh,India,146623,False,flipkart_seller_portal,invalid,2021-06-20 04:52:05,2021-06-20 04:52:05,etl_service,etl_service,d69be341-4eed-42dd-b075-83ee987bf458,BATCH_4202
e190e93d-a323-459b-8d23-cbca1bb34193,a9c46c9a-d5d7-48df-b60e-3ee11bf8145d,49f4624e-fa0d-49ca-a830-5bcf80d09b97,shipping,"245, Station Road",Near Community Hall,Mumbai,Maharashtra,India,215836,True,flipkart_seller_portal,invalid,2021-03-04 12:36:21,2021-03-04 12:36:21,etl_service,etl_service,7b3c410e-9324-4976-a3ac-2bd04c26ecf2,BATCH_2190
923d4c40-5c42-430a-a661-f9c8d8b2e1df,a9c46c9a-d5d7-48df-b60e-3ee11bf8145d,afef9beb-3174-4e5b-9476-1f67698382cc,shipping,"829, Old City Road",Near Central Park,Bhopal,Madhya Pradesh,India,170225,True,flipkart_seller_portal,valid,2020-10-23 11:22:33,2020-10-23 11:22:33,etl_service,etl_service,dd5d96c0-895e-4799-9e5f-a726cb554800,BATCH_4111
bf867a23-2a75-47d6-a79f-5e44f68cece5,fd064b9f-78a6-45d8-9df2-c638754bb724,d89a67cd-99ad-4703-a8b2-3dac3258d93c,shipping,"685, Old City Road",Near City Mall,Lucknow,Uttar Pradesh,India,184226,True,flipkart_seller_portal,valid,2023-04-10 08:53:23,2023-04-10 08:53:23,etl_service,etl_service,820bb216-9a2c-4eb3-86f8-7b62fc619810,BATCH_7619
67b149aa-b8f9-4790-a585-bdf51b40654a,fd064b9f-78a6-45d8-9df2-c638754bb724,d89a67cd-99ad-4703-a8b2-3dac3258d93c,billing,"513, Model Town",Near Bus Depot,Coimbatore,Tamil Nadu,India,320266,False,flipkart_web,duplicate,2020-05-26 03:32:59,2020-05-26 03:32:59,etl_service,etl_service,e6363500-8d6e-4379-bbff-268c8fb4194d,BATCH_2934
74c98697-9a42-4329-83b7-3b8f8fe51b05,e6addf0d-1c3e-45d2-aefe-8a78c234668a,1c4211d0-a84b-491c-afe9-d053aea44b2b,shipping,"374, Hill Road",Near City Mall,Chennai,Tamil Nadu,India,225010,True,flipkart_app,valid,2021-03-29 13:53:16,2021-03-29 13:53:16,etl_service,etl_service,b581e78a-8729-4b88-a27c-2062b2730f65,BATCH_6614
235e2a06-90ec-4b7c-ba8b-33b8a8e5c2a0,5f327eb4-d5c6-41e5-a925-11e307c76e8f,40027b70-0fcf-475d-b35c-3e50b13de790,shipping,"950, Model Town",Near Bus Depot,Vadodara,Gujarat,India,413090,True,flipkart_web,valid,2024-01-13 19:16:05,2024-01-13 19:16:05,etl_service,etl_service,a317c463-12d4-4896-a5b9-8489eb8b6ae2,BATCH_3100
1ff1af44-698d-47be-83df-c1935bc2b1d1,81c3f7c3-829b-48ed-8524-cff760232582,648142c8-bc57-4044-885a-3992dc46b202,shipping,"273, Green Park",Near Central Park,Ludhiana,Punjab,India,219641,True,flipkart_seller_portal,valid,2025-02-09 05:42:30,2025-02-09 05:42:30,etl_service,etl_service,40454bcd-89dc-47d1-81fd-091d636a0940,BATCH_8519
a226b0a5-8e92-49da-b486-08c62ae2de5a,81c3f7c3-829b-48ed-8524-cff760232582,648142c8-bc57-4044-885a-3992dc46b202,billing,"23, Old City Road",Near Bus Depot,Kolkata,West Bengal,India,459699,False,flipkart_web,duplicate,2023-06-10 22:02:07,2023-06-10 22:02:07,etl_service,etl_service,4817ae1a-f491-4fca-9e81-da3a2308d1ec,BATCH_4156
889fa51c-4cbf-4603-8c19-5e7b44332216,81c3f7c3-829b-48ed-8524-cff760232582,74e28c8f-e6ea-4851-94e2-0c84522a707d,shipping,"70, Hill Road",Near Central Park,Bengaluru,Karnataka,India,649147,True,flipkart_app,duplicate,2026-01-16 07:04:23,2026-01-16 07:04:23,etl_service,etl_service,8f86b476-50b1-4eb2-935b-561cde2ea1e2,BATCH_8762
5499dc34-d8ab-4034-9c16-fc7df108ab3b,83be2ec7-f329-4d81-99fe-06b910ae78e2,0b6157b3-0565-4690-8e85-23dc555b2478,shipping,"234, Station Road",Near Central Park,Chennai,Tamil Nadu,India,266113,True,flipkart_seller_portal,valid,2025-02-04 05:29:09,2025-02-04 05:29:09,etl_service,etl_service,c07b89fd-82b4-4870-9b7f-f7efa23663e3,BATCH_3571
1a4027a9-87b7-4d9b-bd2f-da5d36929680,83be2ec7-f329-4d81-99fe-06b910ae78e2,0b6157b3-0565-4690-8e85-23dc555b2478,billing,"219, Sector 15",Near Community Hall,Indore,Madhya Pradesh,India,583587,False,flipkart_app,valid,2022-08-08 02:01:56,2022-08-08 02:01:56,etl_service,etl_service,9cdab7bc-3452-42fd-8d20-c6d600cd375d,BATCH_3535
dd91dd7a-4929-45c6-b33e-2680eba455ad,83be2ec7-f329-4d81-99fe-06b910ae78e2,0baf1940-f9c3-45f5-a7f5-2bbd868f5937,shipping,"393, MG Road",Near Metro Station,Patna,Bihar,India,620603,True,flipkart_web,invalid,2021-09-22 20:04:22,2021-09-22 20:04:22,etl_service,etl_service,20c33ba5-3c55-492b-ba21-b027d01471f7,BATCH_3844
262e774c-60c5-45a6-857e-e012234e0d80,09f9ba69-61c1-40b6-8491-f4ecaf2ed82d,14a7be24-3d43-46e7-a227-6797e287dff0,shipping,"163, Sector 15",Near Bus Depot,Nagpur,Maharashtra,India,382733,True,flipkart_app,valid,2021-07-03 22:21:45,2021-07-03 22:21:45,etl_service,etl_service,3be1fba2-f0fe-41d0-a275-b6e4be346bda,BATCH_2137
22a70c83-e242-406a-a9d2-fa00f64ae976,394730f7-2ec0-4fc2-89de-b05bd17312f2,ff0624af-20a4-45d7-8693-94f693e9b414,shipping,"361, Old City Road",Near Bus Depot,Indore,Madhya Pradesh,India,260361,True,flipkart_app,valid,2021-05-30 08:51:13,2021-05-30 08:51:13,etl_service,etl_service,9f8009a0-55e4-435b-b5db-ecaf5a0dc8d8,BATCH_1783
be0bb5cb-761b-42df-b72a-344b8e640c99,394730f7-2ec0-4fc2-89de-b05bd17312f2,d3144e7f-acd1-4669-8028-73f193287c96,shipping,"468, Station Road",Near Community Hall,Ahmedabad,Gujarat,India,521201,True,flipkart_app,duplicate,2024-08-26 13:22:35,2024-08-26 13:22:35,etl_service,etl_service,74ca05e1-bace-4219-aa15-696cfa20a34d,BATCH_7674
48aa6a0c-c58b-469f-8f0c-1aeab90e5759,577b5a51-f915-48bd-8a1a-6a908392a5c3,85230152-7e8f-4407-a9ad-15ee1a6030a7,shipping,"997, Civil Lines",Near Bus Depot,Bhopal,Madhya Pradesh,India,734776,True,flipkart_seller_portal,valid,2023-02-14 10:18:32,2023-02-14 10:18:32,etl_service,etl_service,2cf97581-29cd-4561-8303-41f6abd8925f,BATCH_5518
8879d810-7f74-4704-a91e-396fdbc8ffa6,577b5a51-f915-48bd-8a1a-6a908392a5c3,b8d5bfbd-ddc3-48ac-abda-9f652c2a8689,shipping,"380, Model Town",Near Community Hall,Kanpur,Uttar Pradesh,India,191135,True,flipkart_web,valid,2019-12-21 06:11:20,2019-12-21 06:11:20,etl_service,etl_service,f0134225-dc1e-42ea-9e95-717af2302c16,BATCH_4431
08cf8357-37b7-4ebc-a8d1-f926fa4963a9,5c7a2aec-c27b-45df-b151-8cff01563b91,8cf02c8f-c84c-4d9b-9c99-464247bfd6d9,shipping,"466, Model Town",Near City Mall,Coimbatore,Tamil Nadu,India,233165,True,flipkart_app,valid,2022-12-19 19:56:25,2022-12-19 19:56:25,etl_service,etl_service,e09b2977-ef91-478a-9e39-5c870104f77c,BATCH_5793
5ad6718b-7d13-4982-99c6-a79b55894722,0beb7407-6265-4120-ab57-2514934edaa6,c8063ad1-bb58-4875-8d88-3855d310e08b,shipping,"468, Hill Road",Near Metro Station,Ahmedabad,Gujarat,India,302184,True,flipkart_web,valid,2021-02-10 15:14:00,2021-02-10 15:14:00,etl_service,etl_service,b33df346-a0d0-4aaf-8d38-72e27d471133,BATCH_1605
3ff45ee0-680e-4e9e-ad8a-b2d1dd4706b5,0beb7407-6265-4120-ab57-2514934edaa6,c8063ad1-bb58-4875-8d88-3855d310e08b,home,"689, Nehru Place",Near Community Hall,Coimbatore,Tamil Nadu,India,475551,False,flipkart_seller_portal,duplicate,2021-07-04 15:03:23,2021-07-04 15:03:23,etl_service,etl_service,54cf1e45-c024-47eb-a92b-7fb20da23e8e,BATCH_7897
b0336af9-f22d-4990-b31d-1db5bb2bbc20,76c702b9-92d9-42c1-9591-fec1b5279b67,72ccc866-3b1e-4b82-b238-727c32476148,shipping,"965, Civil Lines",Near Central Park,Jaipur,Rajasthan,India,161726,True,flipkart_web,valid,2018-04-04 21:32:17,2018-04-04 21:32:17,etl_service,etl_service,d286b0b7-ec09-4bfa-b6fe-e7cd732d7fd2,BATCH_9851
b992d03c-f77e-49e3-9cfa-713556a638c0,7194bd3f-6279-4426-b7c5-5199c0ee31db,762368f8-8f7e-4def-a69d-5ae4ab7979bc,shipping,"884, Ring Road",Near Bus Depot,Ahmedabad,Gujarat,India,730668,True,flipkart_app,valid,2020-08-02 04:49:58,2020-08-02 04:49:58,etl_service,etl_service,8bce7989-4bed-4ca6-9c3c-60f1324d2c82,BATCH_7837
c097eecb-6427-4e83-88ee-c0512ef31523,86a2dc2a-5109-4567-a0ee-644b673dc6f2,cfa7f2cc-3504-4d36-972f-b32c44096f45,shipping,"266, Sector 15",Near Community Hall,Bhopal,Madhya Pradesh,India,394499,True,flipkart_seller_portal,invalid,2018-07-07 13:47:32,2018-07-07 13:47:32,etl_service,etl_service,3be526f1-8c7a-403b-920a-b78fb5e51c36,BATCH_1308
1cc47dcb-50d3-47eb-adf5-c1d92e923d63,86a2dc2a-5109-4567-a0ee-644b673dc6f2,cfa7f2cc-3504-4d36-972f-b32c44096f45,home,"505, Park Street",Near City Mall,Mumbai,Maharashtra,India,781202,False,flipkart_app,invalid,2024-03-12 21:28:38,2024-03-12 21:28:38,etl_service,etl_service,14c4a6ee-f6bd-4b7b-a33d-d078918ba34d,BATCH_5536
27c2a19b-960f-4def-90d2-90b6d4e193e4,44361f2b-d92d-4aa8-ab93-bf18a532e413,c8d613cd-cecd-4be3-acea-5b674c27b7ef,shipping,"468, Park Street",Near City Mall,Surat,Gujarat,India,595647,True,flipkart_seller_portal,valid,2025-11-20 14:42:43,2025-11-20 14:42:43,etl_service,etl_service,7985b9ae-52ae-45da-b353-d7e84b50d239,BATCH_2157
f5120d67-6e9c-4cc4-8886-adbdc109aae5,f55a8454-8fd5-443e-85c4-55cacb37cc38,e41e0002-e7b6-4d23-a495-e712071dee7b,shipping,"451, Civil Lines",Near Bus Depot,Ghaziabad,Uttar Pradesh,India,225570,True,flipkart_app,valid,2019-12-23 03:09:50,2019-12-23 03:09:50,etl_service,etl_service,05d9c2e7-9531-45e3-a9b5-789d104b65df,BATCH_3933
f21f4740-dc2d-4d3f-87d5-aba9ad8fe244,606cd92d-fafb-4b7f-ab4b-12cc15a876ec,15c25383-4731-4974-b8dd-280d3a38c483,shipping,"695, Hill Road",Near City Mall,Hyderabad,Telangana,India,334539,True,flipkart_web,duplicate,2021-12-30 11:59:06,2021-12-30 11:59:06,etl_service,etl_service,2265ee05-8095-4f94-8541-75bdba52e5cb,BATCH_5720
229c7d63-97da-4d2b-b66f-3a1c69363fc0,370dfdd3-2693-4063-96bf-acee38433f48,49443176-7274-4859-bdf8-66e1f3d1c0a3,shipping,"405, Park Street",Near Community Hall,Lucknow,Uttar Pradesh,India,447386,True,flipkart_seller_portal,invalid,2019-05-09 03:17:30,2019-05-09 03:17:30,etl_service,etl_service,02eeefa5-be4f-41d1-b531-f2e1ccc67a5a,BATCH_1372
562bbc9e-2cd4-481a-9939-38a594960fac,be18253a-8704-470a-a4d9-9d708c66bcea,47c8e827-57b2-4c33-8b67-9be5f10e8f19,shipping,"876, Market Yard",Near Community Hall,Ghaziabad,Uttar Pradesh,India,643442,True,flipkart_seller_portal,valid,2019-03-25 13:37:17,2019-03-25 13:37:17,etl_service,etl_service,250bb4ff-6741-4b9f-b598-bdd9acfd0a31,BATCH_5590
e8df0997-0d94-45c9-868f-b6007c57dffb,18b68ff4-42d2-4ea3-8099-c90ff49be060,b7365c0d-fbf0-4303-ba2e-a60ede20d961,shipping,"675, Lake View",Near Community Hall,Bhopal,Madhya Pradesh,India,605145,True,flipkart_seller_portal,valid,2025-08-07 20:01:53,2025-08-07 20:01:53,etl_service,etl_service,15ee2de1-b423-451b-93fa-662865b59084,BATCH_9871
b0f7d21c-1f22-4d9e-b018-5d9fb06f03e6,18b68ff4-42d2-4ea3-8099-c90ff49be060,b7365c0d-fbf0-4303-ba2e-a60ede20d961,billing,"666, Ring Road",Near Community Hall,Surat,Gujarat,India,154080,False,flipkart_seller_portal,valid,2023-08-23 04:33:58,2023-08-23 04:33:58,etl_service,etl_service,a97ab8ee-2ca1-45be-b510-0cd63fe944e2,BATCH_5139
6d056a06-df3c-4475-9789-26c334985d87,2ce6919e-6eb2-4fb3-a827-167e747c1d80,4a87b7da-840c-4071-ac5a-65b118f4b274,shipping,"66, Station Road",Near Central Park,Indore,Madhya Pradesh,India,139828,True,flipkart_app,valid,2023-06-15 23:21:22,2023-06-15 23:21:22,etl_service,etl_service,ef924e64-efa9-4784-97a8-be02d06a9244,BATCH_2406
43587ee1-e533-4644-9290-e6b3168bec87,2ce6919e-6eb2-4fb3-a827-167e747c1d80,4a87b7da-840c-4071-ac5a-65b118f4b274,billing,"592, Gandhi Nagar",Near City Mall,Ghaziabad,Uttar Pradesh,India,740783,False,flipkart_app,valid,2025-02-04 13:09:26,2025-02-04 13:09:26,etl_service,etl_service,ae6203f9-a580-40cf-9303-fca212a87142,BATCH_6221
8bf2de81-b4bc-4355-8de7-f5374586ec50,d03bfc8b-6040-478d-99e4-25282f6c5fec,3b20d303-4835-4f83-9d52-9b099def385e,shipping,"673, Market Yard",Near City Mall,Kanpur,Uttar Pradesh,India,204596,True,flipkart_app,valid,2024-07-15 22:29:22,2024-07-15 22:29:22,etl_service,etl_service,96995bc8-aeb3-4e36-929b-f32cae4c928d,BATCH_3201
ed769f87-50fd-422a-bb13-fd3a32a8f0fe,d03bfc8b-6040-478d-99e4-25282f6c5fec,3b20d303-4835-4f83-9d52-9b099def385e,billing,"637, Station Road",Near Metro Station,Ludhiana,Punjab,India,501133,False,flipkart_app,valid,2018-08-28 23:08:27,2018-08-28 23:08:27,etl_service,etl_service,28e7232d-2a43-4c5d-a7aa-a4405621a1bc,BATCH_4845
6c19579a-3841-4460-b599-8eb512269c05,59b509eb-61eb-4257-b665-93e16e772a33,5672ff6c-23ef-452f-bce2-cfb14a2a7bb9,shipping,"660, Park Street",Near Community Hall,Lucknow,Uttar Pradesh,India,609407,True,flipkart_web,valid,2019-05-18 20:12:56,2019-05-18 20:12:56,etl_service,etl_service,24b2c451-236b-4b32-8ead-5642acfc79cc,BATCH_3659
e7cea694-8895-491d-85f6-7c8317e2a2cf,57bb1fad-545b-4937-927c-31a8016b5742,7aaeb0dc-2fd2-4fa9-a55f-d13ccfe2856e,shipping,"891, Ring Road",Near City Mall,Mumbai,Maharashtra,India,542271,True,flipkart_app,valid,2025-01-10 13:48:05,2025-01-10 13:48:05,etl_service,etl_service,c82fd7f7-426b-4725-b2df-862b8ecba714,BATCH_8126
0e787eb3-13e3-4ea8-925b-51cafcb20001,57bb1fad-545b-4937-927c-31a8016b5742,cbd28c1b-ad08-42f1-a6fe-d9b7a31ab8e8,shipping,"144, Park Street",Near City Mall,Jaipur,Rajasthan,India,385988,True,flipkart_seller_portal,valid,2020-06-28 18:48:55,2020-06-28 18:48:55,etl_service,etl_service,7b40fd53-3bfa-4260-941e-f5df0ad95c83,BATCH_9636
657a02fc-59d0-470b-bed5-ac371d91aea1,b4728d93-5439-494c-888b-6a4a7d5c2658,bb103827-ce80-4c49-9feb-415e3a90cac1,shipping,"743, Gandhi Nagar",Near Community Hall,Coimbatore,Tamil Nadu,India,621394,True,flipkart_web,valid,2026-09-01 11:18:09,2026-09-01 11:18:09,etl_service,etl_service,01537b79-c052-4ff7-ab8d-7f9cf3619461,BATCH_1935
ba7736e2-4313-443c-9f78-aa879018cb6c,963d6aab-4556-4fa5-ba0e-38c64107c1ba,37428392-87da-4ff1-961e-b5dc7d423b59,shipping,"507, Green Park",Near Bus Depot,Hyderabad,Telangana,India,424458,True,flipkart_seller_portal,invalid,2020-06-23 18:05:55,2020-06-23 18:05:55,etl_service,etl_service,19050ed7-6dae-439c-ae34-9711639ab682,BATCH_4346
5ba0cf61-67ba-4d26-8682-8f3c47034051,963d6aab-4556-4fa5-ba0e-38c64107c1ba,37428392-87da-4ff1-961e-b5dc7d423b59,home,"289, Park Street",Near Metro Station,Chennai,Tamil Nadu,India,379399,False,flipkart_seller_portal,valid,2018-09-04 01:35:53,2018-09-04 01:35:53,etl_service,etl_service,481c7819-15eb-45b8-b4c4-22752977b89f,BATCH_3727
32de0d52-7b5c-495a-8b8f-be43848c3ff1,efd8a261-ad22-4b3c-abdf-1886580ecee1,78dff056-01be-448f-9f46-7ad6a1d86483,shipping,"637, Market Yard",Near Metro Station,Patna,Bihar,India,429855,True,flipkart_web,valid,2019-09-03 06:58:25,2019-09-03 06:58:25,etl_service,etl_service,aa03fcc6-6c46-4b2f-a251-490dc06e5aed,BATCH_2842
80b56a3c-f9f8-4fbc-8b52-16570f153016,32746808-4f04-4e64-8087-d8fcf2d36851,41862e03-4dc2-4e13-bab4-19320a54bb71,shipping,"151, Civil Lines",Near Central Park,Ahmedabad,Gujarat,India,574370,True,flipkart_seller_portal,valid,2022-06-11 15:37:24,2022-06-11 15:37:24,etl_service,etl_service,1078da84-963c-4cba-b165-8021b9db5e97,BATCH_8458
d584312f-8cba-41fd-bf6f-29b8d5557472,32746808-4f04-4e64-8087-d8fcf2d36851,41862e03-4dc2-4e13-bab4-19320a54bb71,billing,"2, Station Road",Near Bus Depot,Patna,Bihar,India,537909,False,flipkart_seller_portal,valid,2018-05-01 07:23:14,2018-05-01 07:23:14,etl_service,etl_service,0e21956e-8ce1-4c45-b931-fe93538e6030,BATCH_6338
